Date,Store,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
2018-09-28,20,16,65552.23,39.44,2.58,258.19,3.83,0
2018-09-29,5,4,7366.9,29.8,2.16,261.68,10.03,0
2018-09-30,37,1,55863.12,34.72,3.87,270.93,3.75,0
2018-10-01,38,13,66468.17,26.95,3.75,287.39,4.81,0
2018-10-02,30,1,52272.26,6.84,2.63,204.54,4.48,0
2018-10-03,9,5,74890.59,7.27,4.87,256.32,3.61,0
2018-10-04,34,5,28611.68,4.41,4.74,236.91,10.47,0
2018-10-05,44,14,74010.43,37.72,2.84,283.32,11.16,0
2018-10-06,35,14,47634.32,26.91,3.98,213.38,8.63,0
2018-10-07,22,8,71761.74,31.6,4.57,290.97,10.9,1
2018-10-08,44,4,65302.95,13.25,3.08,212.4,9.08,0
2018-10-09,24,7,72711.06,18.42,2.76,208.93,9.17,0
2018-10-10,17,19,64631.98,1.59,2.77,234.65,11.01,0
2018-10-11,10,15,60379.02,35.56,4.46,299.47,3.83,0
2018-10-12,30,4,70492.46,34.12,3.39,263.38,3.49,0
2018-10-13,46,19,50832.19,31.39,4.15,202.64,3.48,0
2018-10-14,23,9,59035.13,2.33,3.95,224.93,6.76,0
2018-10-15,32,13,49945.73,6.97,2.92,214.92,11.52,0
2018-10-16,17,14,39712.5,13.37,2.62,200.1,10.83,0
2018-10-17,17,14,57904.19,10.52,2.38,251.49,10.04,1
2018-10-18,14,10,52951.19,33.54,2.07,238.11,6.64,1
2018-10-19,9,16,68854.61,7.79,2.24,261.33,10.42,0
2018-10-20,40,5,47116.18,21.28,2.77,221.64,4.97,0
2018-10-21,2,6,38589.63,22.86,4.14,283.11,8.27,0
2018-10-22,45,2,68645.14,17.0,2.46,238.32,9.71,1
2018-10-23,25,13,50950.12,9.63,3.57,248.29,3.83,0
2018-10-24,39,13,38131.56,38.41,2.74,273.25,10.87,0
2018-10-25,9,19,70835.69,16.54,3.54,216.62,9.55,0
2018-10-26,22,18,63901.41,29.09,4.25,226.23,7.8,0
2018-10-27,43,19,77732.49,7.36,2.8,215.48,3.56,0
2018-10-28,46,1,44886.28,32.91,3.04,276.81,9.25,0
2018-10-29,4,8,42787.76,8.64,4.17,209.75,7.03,0
2018-10-30,26,16,33701.43,27.01,3.64,248.9,9.63,0
2018-10-31,29,2,41496.42,20.26,2.28,274.99,3.33,0
2018-11-01,45,8,44204.6,5.86,4.27,250.78,8.17,0
2018-11-02,34,6,60245.02,1.0,2.83,250.87,7.02,0
2018-11-03,23,16,36059.45,37.23,3.16,206.37,6.87,0
2018-11-04,37,11,40049.95,5.03,2.74,278.29,7.66,0
2018-11-05,11,17,75449.86,28.2,3.63,260.4,4.11,0
2018-11-06,6,19,6036.03,26.11,4.12,266.75,11.42,0
2018-11-07,18,11,57203.91,13.67,4.41,276.58,9.34,1
2018-11-08,21,8,30643.75,7.42,4.77,256.06,3.76,0
2018-11-09,42,4,37921.22,7.13,3.08,250.86,3.72,0
2018-11-10,36,11,71350.43,23.41,4.8,266.32,4.9,0
2018-11-11,41,8,51073.65,21.88,3.85,290.0,5.16,0
2018-11-12,38,9,89856.14,35.04,3.17,263.85,7.43,0
2018-11-13,34,2,59402.19,25.6,4.66,278.83,7.83,0
2018-11-14,17,16,37554.89,32.77,3.74,248.03,4.31,0
2018-11-15,37,6,58366.09,1.3,3.36,258.96,11.76,0
2018-11-16,25,19,66949.59,26.84,2.03,218.01,10.42,0
2018-11-17,38,8,57828.99,9.35,4.15,248.85,8.7,0
2018-11-18,12,14,46769.59,10.11,2.23,214.89,5.5,0
2018-11-19,23,16,24634.14,28.82,2.87,246.7,11.19,0
2018-11-20,42,12,45163.31,31.74,4.89,206.5,5.84,0
2018-11-21,22,5,75014.25,14.87,2.47,257.62,5.87,0
2018-11-22,21,19,38049.25,31.6,2.94,228.67,6.18,0
2018-11-23,27,18,43822.68,17.75,4.8,284.16,3.43,0
2018-11-24,31,9,64899.34,34.31,3.01,237.63,3.56,1
2018-11-25,6,2,59295.54,1.0,2.99,291.78,7.28,0
2018-11-26,27,12,30351.51,3.34,3.94,247.29,10.94,1
2018-11-27,40,2,48370.75,31.05,2.39,284.89,11.48,1
2018-11-28,34,10,71104.55,24.96,4.92,229.73,9.98,0
2018-11-29,12,1,50397.18,22.36,2.83,245.16,6.64,0
2018-11-30,45,4,71468.47,24.56,4.36,263.37,5.79,0
2018-12-01,7,12,72316.64,37.21,2.86,225.87,4.94,0
2018-12-02,10,9,36085.1,26.22,2.83,265.73,7.85,0
2018-12-03,45,4,45574.32,25.9,2.17,228.86,7.34,0
2018-12-04,17,9,59864.05,30.38,2.36,248.43,7.2,0
2018-12-05,26,6,26934.71,34.66,3.57,202.34,5.85,0
2018-12-06,21,1,46654.26,10.48,3.73,207.82,8.24,0
2018-12-07,28,10,58192.8,24.67,4.45,222.71,8.47,0
2018-12-08,46,14,40666.23,23.36,2.18,280.65,10.88,0
2018-12-09,2,18,58821.61,5.39,3.07,266.04,9.85,1
2018-12-10,43,6,40997.41,20.81,2.6,289.34,5.97,0
2018-12-11,1,18,40831.22,2.78,3.07,290.47,6.42,0
2018-12-12,36,16,61162.79,7.4,3.06,237.47,5.16,0
2018-12-13,26,15,70520.67,36.52,3.06,236.75,4.54,0
2018-12-14,29,16,39338.83,4.77,2.93,283.57,3.98,0
2018-12-15,21,8,31829.59,23.16,4.29,242.64,3.31,0
2018-12-16,11,13,49441.15,12.94,4.07,285.72,6.76,0
2018-12-17,40,11,57003.52,22.21,3.02,250.59,11.63,0
2018-12-18,11,7,39189.09,9.4,2.44,242.47,7.84,0
2018-12-19,36,17,74910.33,17.78,3.55,227.91,9.68,0
2018-12-20,49,18,47797.4,34.69,4.76,212.65,6.58,0
2018-12-21,39,19,39059.48,15.05,2.37,252.59,6.46,0
2018-12-22,40,13,78975.53,14.12,4.26,232.52,4.13,0
2018-12-23,35,15,68998.14,17.84,3.8,224.94,5.7,0
2018-12-24,34,1,39088.58,4.02,3.77,216.97,11.36,0
2018-12-25,47,16,66007.11,15.49,4.8,238.86,7.41,1
2018-12-26,24,5,40162.34,0.28,4.87,255.59,4.84,0
2018-12-27,22,3,61513.65,20.14,2.73,283.7,8.97,0
2018-12-28,5,10,76659.87,33.92,4.43,282.02,6.65,0
2018-12-29,33,19,31867.43,22.08,3.86,285.51,10.45,0
2018-12-30,36,5,41933.45,24.31,3.23,257.62,3.84,0
2018-12-31,47,7,42262.53,1.22,4.0,255.95,7.7,0
2019-01-01,20,14,53984.13,34.38,4.87,290.51,10.21,0
2019-01-02,19,3,57100.02,15.4,3.55,228.85,10.68,0
2019-01-03,35,13,48663.5,38.99,4.82,214.55,6.57,0
2019-01-04,43,13,24772.41,4.82,3.93,208.28,9.67,0
2019-01-05,17,10,31534.84,37.79,3.45,288.1,11.69,0
2019-01-06,45,2,36746.77,25.37,3.93,237.18,8.6,0
2019-01-07,43,6,58398.45,2.09,3.81,249.87,10.3,0
2019-01-08,34,8,29073.34,38.87,3.27,280.31,8.16,0
2019-01-09,9,4,36294.76,0.55,3.69,237.32,10.11,0
2019-01-10,26,12,32995.36,29.23,4.11,286.8,11.47,0
2019-01-11,2,15,55119.57,35.58,4.52,232.17,9.4,1
2019-01-12,9,8,66976.13,7.03,2.91,273.24,4.39,0
2019-01-13,9,7,52312.31,13.73,2.04,266.74,3.74,1
2019-01-14,40,14,79902.55,22.45,3.65,220.13,10.31,0
2019-01-15,17,19,52309.23,27.19,3.47,212.45,5.33,1
2019-01-16,1,14,48587.82,34.88,2.16,211.16,10.88,0
2019-01-17,25,13,38237.42,30.44,3.9,265.09,4.77,0
2019-01-18,43,1,53044.85,14.53,4.82,201.29,11.2,0
2019-01-19,40,19,37598.36,32.87,3.21,266.07,10.25,0
2019-01-20,42,1,35315.34,38.64,4.68,278.2,10.93,0
2019-01-21,25,4,34886.58,9.08,4.44,230.25,5.09,0
2019-01-22,39,10,46636.59,2.96,2.49,274.57,10.91,0
2019-01-23,35,3,42498.46,17.06,4.36,216.54,8.29,0
2019-01-24,3,9,89821.01,35.26,3.55,296.05,3.76,0
2019-01-25,37,3,53140.7,6.01,4.76,223.21,11.38,1
2019-01-26,44,6,52893.8,35.43,2.57,248.84,4.75,0
2019-01-27,44,6,41720.65,39.69,2.38,298.05,4.92,0
2019-01-28,30,12,95982.12,2.16,2.72,290.71,9.34,0
2019-01-29,38,1,36140.78,19.81,2.18,265.95,8.25,0
2019-01-30,34,16,42894.35,13.16,2.96,236.92,11.13,0
2019-01-31,12,5,64988.16,15.75,2.85,270.01,5.76,0
2019-02-01,19,9,53035.27,18.07,3.25,246.03,3.38,0
2019-02-02,37,10,30904.46,29.59,3.39,210.88,11.95,0
2019-02-03,44,13,50409.39,23.65,2.43,279.6,5.81,0
2019-02-04,49,15,60195.27,38.45,3.86,287.16,4.46,0
2019-02-05,17,12,57680.29,13.31,2.67,240.76,11.86,0
2019-02-06,10,5,59917.76,21.66,2.37,266.57,8.07,0
2019-02-07,49,5,82785.47,32.53,4.13,203.04,4.34,0
2019-02-08,47,18,54072.95,14.92,2.07,219.73,10.52,0
2019-02-09,12,12,61934.67,18.61,3.11,257.03,11.51,1
2019-02-10,16,3,13637.33,27.4,2.43,227.41,10.93,0
2019-02-11,24,7,77983.47,34.43,4.65,294.44,4.79,0
2019-02-12,19,17,50974.99,16.63,4.47,283.7,3.47,0
2019-02-13,8,19,36979.92,21.28,2.18,265.5,6.34,0
2019-02-14,31,18,47071.58,39.0,3.65,299.88,6.19,0
2019-02-15,21,1,59937.83,1.7,2.89,224.32,6.65,0
2019-02-16,17,5,65521.23,17.93,2.58,291.91,10.19,0
2019-02-17,23,2,48571.29,25.44,2.93,230.46,3.09,0
2019-02-18,37,1,59021.63,0.34,4.45,259.66,9.07,0
2019-02-19,16,7,46051.74,23.87,2.17,243.44,11.87,0
2019-02-20,6,11,57374.41,2.25,3.94,244.32,6.59,0
2019-02-21,8,11,53094.09,34.3,4.74,276.25,7.37,0
2019-02-22,25,18,54512.39,32.28,3.34,234.75,8.65,0
2019-02-23,18,17,45335.54,1.29,4.7,250.75,5.57,0
2019-02-24,25,2,56054.87,1.95,4.72,221.17,9.47,0
2019-02-25,12,7,37601.8,30.14,3.83,276.35,4.83,0
2019-02-26,15,7,52919.28,14.78,3.37,255.19,3.58,0
2019-02-27,26,10,40482.99,23.0,4.21,225.51,10.21,0
2019-02-28,41,3,35095.05,10.81,4.75,226.59,4.59,0
2019-03-01,45,12,39416.56,6.92,4.04,229.35,9.58,0
2019-03-02,26,3,46879.62,11.84,2.63,269.93,10.84,0
2019-03-03,47,11,42072.92,9.87,4.46,259.51,3.41,0
2019-03-04,32,12,55944.29,17.93,4.85,282.22,9.36,0
2019-03-05,10,4,51195.38,29.87,3.23,257.15,8.82,0
2019-03-06,16,16,65218.41,22.17,4.09,230.67,8.61,0
2019-03-07,7,18,48733.06,24.37,3.55,296.29,5.66,0
2019-03-08,17,4,52710.31,18.8,2.34,288.61,3.41,0
2019-03-09,23,6,77988.82,12.99,3.05,227.88,3.89,1
2019-03-10,26,15,43417.47,5.74,2.49,291.27,5.46,0
2019-03-11,21,1,45722.72,14.18,4.02,272.01,6.66,0
2019-03-12,22,3,68052.33,26.61,3.75,241.47,11.26,0
2019-03-13,7,5,35647.6,29.35,2.1,246.69,9.16,0
2019-03-14,14,17,69730.61,18.77,2.18,244.64,3.24,0
2019-03-15,15,14,46446.54,25.8,2.78,279.69,11.28,0
2019-03-16,7,9,37500.47,8.42,4.23,217.55,9.48,0
2019-03-17,9,3,63578.24,34.4,2.38,205.87,7.43,0
2019-03-18,48,13,46233.11,34.64,2.61,249.85,7.17,1
2019-03-19,8,3,77364.31,12.81,4.72,229.04,11.4,0
2019-03-20,23,11,51217.36,21.91,3.64,256.39,7.95,0
2019-03-21,29,2,51108.29,24.27,3.86,297.82,7.52,0
2019-03-22,18,15,41208.46,18.9,3.37,267.15,9.97,0
2019-03-23,31,13,47798.54,36.45,2.9,295.92,8.34,0
2019-03-24,30,19,45910.34,29.59,2.75,273.21,5.24,0
2019-03-25,39,16,69970.74,26.9,3.77,207.59,11.99,0
2019-03-26,35,18,54344.04,20.8,3.41,288.93,5.53,0
2019-03-27,18,7,60583.26,3.39,3.21,219.89,9.15,0
2019-03-28,42,13,51477.45,4.31,4.08,286.48,7.41,0
2019-03-29,39,4,43835.72,11.96,3.21,274.91,4.1,0
2019-03-30,17,9,55564.86,8.46,2.11,283.86,11.63,0
2019-03-31,14,10,73861.2,38.1,4.52,225.36,6.02,0
2019-04-01,31,9,34274.11,16.39,2.96,280.74,8.91,0
2019-04-02,24,7,56292.22,35.06,4.84,261.04,9.64,0
2019-04-03,35,15,72448.72,32.72,4.64,208.19,6.55,0
2019-04-04,44,8,37778.41,32.5,2.7,288.91,5.35,0
2019-04-05,45,19,63830.17,8.63,4.9,287.68,3.53,0
2019-04-06,34,11,63847.56,17.89,4.56,257.2,11.56,0
2019-04-07,3,5,30585.79,12.72,4.96,245.26,8.24,0
2019-04-08,37,2,66656.55,38.82,4.03,240.05,9.45,0
2019-04-09,43,10,41088.23,35.07,4.79,260.27,7.22,0
2019-04-10,40,16,55382.75,10.0,4.07,284.17,5.1,0
2019-04-11,26,13,65362.12,12.54,4.57,256.59,11.96,0
2019-04-12,23,8,68001.22,21.16,3.83,212.97,11.71,0
2019-04-13,44,9,26962.26,11.14,4.79,230.62,10.74,0
2019-04-14,39,11,76829.04,32.98,3.55,266.82,11.25,0
2019-04-15,15,11,71268.92,32.77,4.21,264.68,8.18,0
2019-04-16,49,16,65779.01,28.97,4.75,251.89,6.31,1
2019-04-17,4,10,55422.17,27.57,3.27,224.05,6.09,0
2019-04-18,29,12,43464.53,21.89,2.08,227.06,11.4,0
2019-04-19,22,6,33752.27,13.88,2.34,248.42,11.63,0
2019-04-20,25,12,25642.39,33.48,4.92,239.45,6.96,1
2019-04-21,13,10,59668.04,34.35,4.62,231.59,8.46,0
2019-04-22,18,18,65771.46,1.98,3.45,282.95,10.25,0
2019-04-23,33,18,48730.68,15.94,4.88,250.4,9.32,1
2019-04-24,16,4,43085.38,1.07,2.56,250.31,10.83,0
2019-04-25,45,9,51048.69,33.58,2.33,242.81,8.48,0
2019-04-26,42,7,40394.18,7.08,3.8,268.09,8.24,0
2019-04-27,44,18,50324.15,26.95,3.15,217.56,6.38,1
2019-04-28,2,8,39533.52,14.3,3.02,294.36,3.66,0
2019-04-29,35,11,59180.59,32.64,4.2,210.46,3.5,0
2019-04-30,42,7,68658.04,20.39,2.45,271.03,4.37,0
2019-05-01,34,9,57627.6,12.98,4.34,270.43,3.52,1
2019-05-02,30,8,48793.02,12.95,3.08,211.39,7.82,0
2019-05-03,13,3,64836.96,13.08,4.96,299.3,6.63,0
2019-05-04,13,17,50283.59,31.54,4.43,203.43,3.24,0
2019-05-05,18,2,64360.23,28.44,3.94,236.47,3.2,0
2019-05-06,32,15,40457.84,12.77,2.69,242.48,7.71,0
2019-05-07,32,14,42398.94,19.61,4.87,280.28,7.94,0
2019-05-08,35,18,35167.78,3.05,2.1,202.98,3.34,0
2019-05-09,39,16,43017.86,33.1,2.67,255.7,9.03,0
2019-05-10,46,4,64720.95,10.64,2.11,220.4,4.13,1
2019-05-11,29,6,36923.79,35.57,4.9,257.26,7.45,0
2019-05-12,49,6,15431.6,23.87,4.61,264.63,4.43,0
2019-05-13,29,11,43782.28,22.71,4.86,203.41,3.35,0
2019-05-14,44,17,32394.06,6.51,4.15,206.75,4.91,0
2019-05-15,16,3,42433.83,2.78,2.08,208.52,7.18,0
2019-05-16,44,13,81603.04,22.1,4.79,285.23,9.7,0
2019-05-17,47,3,36665.46,18.72,3.26,292.67,5.39,0
2019-05-18,10,16,59503.01,4.79,3.1,243.77,9.17,0
2019-05-19,30,15,48796.77,33.42,2.85,287.48,10.76,0
2019-05-20,25,11,55587.21,16.69,2.86,247.62,5.43,0
2019-05-21,39,18,42361.1,10.42,4.4,240.11,7.7,0
2019-05-22,20,15,67420.19,31.53,2.77,253.12,6.68,0
2019-05-23,5,5,56402.71,36.52,2.67,279.02,3.25,0
2019-05-24,1,16,56819.53,12.24,4.09,222.38,6.53,1
2019-05-25,30,16,51483.41,31.04,2.86,230.17,6.39,0
2019-05-26,49,17,68839.42,26.1,2.04,284.89,8.6,0
2019-05-27,3,9,58402.27,39.59,4.8,291.6,10.8,0
2019-05-28,45,3,55563.57,8.16,2.94,212.3,9.05,0
2019-05-29,14,13,59789.68,38.43,4.29,270.49,6.2,0
2019-05-30,30,3,23600.33,12.61,3.41,200.96,7.04,0
2019-05-31,4,7,52816.41,16.48,2.4,224.62,10.98,0
2019-06-01,18,6,49039.64,14.35,3.99,206.86,8.75,0
2019-06-02,37,9,67528.76,10.74,2.69,251.54,6.51,0
2019-06-03,25,12,39484.57,27.73,2.86,234.34,8.4,1
2019-06-04,48,15,53016.59,23.57,2.1,213.76,8.8,0
2019-06-05,1,3,78857.61,12.23,2.05,200.03,7.34,0
2019-06-06,46,10,49614.27,5.29,3.54,238.84,10.79,0
2019-06-07,15,1,30045.89,12.7,2.17,229.45,10.31,0
2019-06-08,9,19,82609.1,15.25,2.63,204.67,7.72,0
2019-06-09,15,19,39266.8,15.23,4.77,285.18,11.63,0
2019-06-10,49,13,34403.33,14.29,2.25,241.08,11.58,0
2019-06-11,24,12,34994.6,1.95,2.87,277.48,11.69,0
2019-06-12,4,1,60914.97,18.56,4.18,242.2,4.98,1
2019-06-13,12,19,69466.7,33.45,4.65,206.75,3.93,0
2019-06-14,37,16,76406.05,7.21,2.14,239.43,8.57,0
2019-06-15,37,15,50229.8,5.83,2.56,288.61,9.55,0
2019-06-16,43,16,35196.89,18.87,3.16,200.78,5.76,0
2019-06-17,6,11,41450.83,14.82,3.08,289.53,7.84,1
2019-06-18,39,6,50503.76,22.45,2.87,265.67,8.83,0
2019-06-19,46,11,49682.23,37.88,2.73,299.56,7.17,0
2019-06-20,24,3,69624.47,30.44,2.81,291.61,7.87,0
2019-06-21,11,15,30235.79,27.48,2.4,286.9,3.68,0
2019-06-22,13,1,33267.86,16.64,2.49,203.75,11.95,0
2019-06-23,34,7,45352.85,11.49,3.82,228.02,6.41,0
2019-06-24,25,1,55538.06,21.61,2.88,237.47,4.85,0
2019-06-25,7,17,43360.16,35.42,3.2,269.98,7.32,0
2019-06-26,4,9,42138.76,35.07,3.24,264.86,5.86,0
2019-06-27,8,13,67606.2,17.82,2.33,217.17,6.52,0
2019-06-28,20,11,57079.3,9.85,4.46,273.68,8.07,0
2019-06-29,29,6,35229.16,9.01,4.87,215.56,5.51,0
2019-06-30,45,1,42354.38,1.36,2.79,245.64,9.0,1
2019-07-01,46,7,57752.26,33.71,2.88,257.87,6.89,0
2019-07-02,10,12,31084.66,10.59,4.08,287.07,3.76,0
2019-07-03,43,19,57661.0,14.36,2.24,263.13,10.98,0
2019-07-04,34,17,44843.03,32.37,4.72,295.48,7.3,0
2019-07-05,26,4,55442.12,4.8,2.36,299.45,11.31,0
2019-07-06,41,3,51797.97,18.45,4.2,250.88,6.43,0
2019-07-07,49,1,33239.69,4.89,2.87,205.15,7.88,0
2019-07-08,3,18,40450.7,17.67,2.97,202.83,10.86,0
2019-07-09,6,15,71711.01,1.89,2.42,285.56,7.16,0
2019-07-10,5,8,85569.83,20.7,3.94,249.99,8.7,0
2019-07-11,5,1,23791.37,31.83,4.38,236.68,5.22,0
2019-07-12,47,14,65646.85,27.05,4.85,228.45,5.14,0
2019-07-13,23,4,54434.25,20.37,2.99,228.18,7.88,0
2019-07-14,49,5,81234.25,33.15,3.86,207.28,8.52,1
2019-07-15,9,13,41622.32,9.11,3.24,230.3,8.9,0
2019-07-16,35,15,63474.26,33.23,3.67,264.48,9.92,0
2019-07-17,20,6,45460.35,11.05,2.49,238.52,11.3,0
2019-07-18,49,1,69221.05,14.5,3.75,294.78,5.16,0
2019-07-19,42,19,84669.32,5.14,4.55,266.82,8.58,0
2019-07-20,35,13,53195.98,4.07,4.59,286.4,6.99,0
2019-07-21,18,6,32915.56,37.28,3.45,211.42,3.8,0
2019-07-22,17,15,71208.09,7.6,2.71,245.05,7.08,0
2019-07-23,24,16,58482.23,13.33,4.51,204.14,10.12,0
2019-07-24,3,16,55670.49,21.17,5.0,289.5,3.71,0
2019-07-25,32,10,73748.58,13.91,3.13,214.69,8.46,0
2019-07-26,35,9,32935.45,34.81,4.77,280.54,6.69,0
2019-07-27,38,9,39257.27,36.03,4.95,292.38,8.89,0
2019-07-28,13,17,58913.98,13.04,3.19,244.19,10.39,0
2019-07-29,47,17,38922.82,3.68,4.15,238.94,7.87,1
2019-07-30,25,17,45259.86,8.41,3.74,260.01,5.74,0
2019-07-31,9,12,69121.52,18.98,4.17,274.03,3.81,1
2019-08-01,4,13,56494.3,11.54,2.46,264.56,5.6,0
2019-08-02,14,12,32317.59,18.14,3.1,200.12,6.28,0
2019-08-03,37,14,56120.54,30.35,2.19,278.59,8.77,0
2019-08-04,34,10,68586.1,16.83,3.84,214.74,6.5,1
2019-08-05,11,19,52573.07,7.88,4.78,244.97,6.62,0
2019-08-06,41,2,63076.98,14.32,3.68,228.24,5.61,0
2019-08-07,3,4,42244.85,29.72,2.21,292.79,6.27,0
2019-08-08,28,19,53898.18,16.96,4.79,250.21,5.39,0
2019-08-09,29,7,26348.54,9.98,2.4,252.22,9.61,0
2019-08-10,9,15,59445.98,17.1,4.65,207.61,11.85,0
2019-08-11,3,15,55401.96,18.19,4.14,289.74,9.61,0
2019-08-12,25,6,30646.01,11.86,3.91,223.9,3.66,1
2019-08-13,34,3,72813.19,39.83,3.76,241.4,8.69,0
2019-08-14,12,6,58567.02,30.71,2.39,298.53,9.33,0
2019-08-15,42,16,39609.88,27.7,3.5,211.39,10.0,1
2019-08-16,9,2,59841.91,34.19,2.59,271.85,9.86,0
2019-08-17,15,7,35233.47,26.66,3.72,226.01,7.58,0
2019-08-18,40,11,37307.94,31.64,3.34,241.98,5.36,0
2019-08-19,25,7,35311.53,16.5,4.04,241.82,4.09,0
2019-08-20,5,4,34878.47,20.01,4.95,293.22,3.08,0
2019-08-21,11,7,56564.19,1.88,3.08,201.04,3.01,0
2019-08-22,34,4,51417.87,11.23,3.85,236.72,11.43,0
2019-08-23,24,12,61223.32,14.72,4.59,285.24,8.47,0
2019-08-24,15,5,7704.71,25.02,2.28,291.05,8.17,0
2019-08-25,38,19,44126.91,18.57,4.4,231.13,6.39,0
2019-08-26,8,5,44338.93,24.31,2.72,224.2,10.19,0
2019-08-27,5,19,50789.51,28.53,3.62,246.13,4.98,0
2019-08-28,48,3,50401.58,1.71,4.97,274.58,9.64,0
2019-08-29,26,11,53421.28,10.33,4.95,215.4,6.27,0
2019-08-30,18,7,51332.22,6.84,2.95,278.45,9.37,0
2019-08-31,6,17,43118.04,7.5,2.4,251.27,9.36,0
2019-09-01,37,9,44006.81,20.13,4.81,214.08,5.84,0
2019-09-02,48,9,49207.71,29.6,4.68,267.18,11.41,1
2019-09-03,13,10,57569.65,10.91,3.85,262.82,7.57,0
2019-09-04,28,13,51276.47,32.98,2.1,262.24,5.32,0
2019-09-05,5,15,38222.23,35.7,4.25,275.48,9.06,0
2019-09-06,13,5,37428.11,14.02,2.48,218.12,9.76,0
2019-09-07,17,3,57648.43,27.25,4.83,269.75,11.56,0
2019-09-08,40,8,61360.89,4.68,3.31,288.73,3.66,0
2019-09-09,45,10,66065.21,29.76,3.85,253.03,7.86,0
2019-09-10,32,13,42636.11,6.6,2.84,248.6,7.41,0
2019-09-11,29,3,21834.75,27.5,3.43,279.78,5.79,1
2019-09-12,3,8,55724.67,16.88,4.26,214.62,9.91,0
2019-09-13,40,9,39265.52,37.14,3.48,234.09,4.75,0
2019-09-14,34,12,48449.44,18.58,4.54,285.38,5.95,0
2019-09-15,40,11,52223.45,1.24,4.14,249.98,9.9,1
2019-09-16,27,2,58304.74,19.23,2.23,284.04,7.3,0
2019-09-17,13,18,63397.98,31.82,3.82,225.19,4.22,0
2019-09-18,45,9,67544.52,25.88,3.84,238.96,11.05,0
2019-09-19,33,2,69789.78,38.65,3.14,282.36,9.58,0
2019-09-20,6,2,51560.7,33.73,2.97,216.35,8.06,0
2019-09-21,24,3,24670.36,21.06,2.19,289.48,8.48,0
2019-09-22,19,16,40856.89,8.26,3.34,230.99,8.63,1
2019-09-23,16,19,71121.89,0.15,3.01,297.27,7.49,0
2019-09-24,40,4,52231.39,39.22,4.85,282.77,9.7,0
2019-09-25,28,18,82675.62,37.53,4.02,245.56,9.44,0
2019-09-26,33,18,44315.22,10.97,3.38,274.22,3.03,0
2019-09-27,48,10,84692.95,25.53,4.26,255.53,3.99,0
2019-09-28,41,11,49977.37,29.17,4.34,285.32,3.23,0
2019-09-29,13,17,43703.7,23.12,3.44,251.81,4.52,0
2019-09-30,43,16,39325.0,33.72,2.23,298.8,3.65,0
2019-10-01,45,13,59897.81,3.11,4.34,213.35,4.74,0
2019-10-02,25,2,28804.19,35.86,2.27,267.65,7.85,0
2019-10-03,42,2,41753.66,15.68,4.54,224.57,9.03,0
2019-10-04,36,14,49211.27,19.23,3.0,219.12,11.27,0
2019-10-05,27,4,16132.45,17.79,3.91,240.83,9.65,0
2019-10-06,38,17,48538.46,21.25,4.22,236.75,3.28,0
2019-10-07,7,13,75807.45,23.93,2.11,204.63,7.22,0
2019-10-08,5,4,56479.33,28.41,3.15,242.77,9.08,0
2019-10-09,43,3,40129.32,21.0,3.81,295.19,5.84,0
2019-10-10,45,12,42831.87,27.39,4.54,246.69,6.32,0
2019-10-11,31,8,55057.18,13.53,4.15,230.18,10.23,0
2019-10-12,23,2,42338.79,37.47,4.69,294.91,3.42,0
2019-10-13,42,6,57028.4,2.58,2.25,250.57,7.86,0
2019-10-14,10,10,41915.37,21.82,2.22,228.71,10.24,0
2019-10-15,32,12,34635.61,3.5,4.14,278.3,10.18,0
2019-10-16,43,10,67711.93,17.71,3.2,222.36,4.09,0
2019-10-17,30,10,60635.6,10.3,3.44,224.77,10.6,0
2019-10-18,39,3,21673.56,37.48,3.81,232.43,3.7,0
2019-10-19,31,10,44947.13,0.52,4.96,239.48,11.32,0
2019-10-20,18,9,65644.09,15.65,2.2,258.29,4.95,0
2019-10-21,36,19,47507.89,31.28,2.33,251.53,4.04,0
2019-10-22,2,14,41291.76,7.54,4.49,274.37,3.67,1
2019-10-23,14,2,46211.84,32.62,2.06,271.72,6.09,1
2019-10-24,13,5,51663.76,34.39,3.35,204.56,6.14,0
2019-10-25,29,8,47305.46,28.32,4.32,213.39,7.74,0
2019-10-26,12,7,48759.85,8.36,2.59,221.52,9.6,0
2019-10-27,39,6,47750.9,10.88,2.56,259.77,7.59,1
2019-10-28,2,11,35395.72,6.68,2.93,289.53,11.81,0
2019-10-29,32,12,34622.61,7.36,2.45,232.49,4.89,1
2019-10-30,13,18,33650.66,1.46,4.04,296.37,4.9,0
2019-10-31,46,19,51372.49,34.29,2.6,217.29,9.34,1
2019-11-01,27,10,58741.48,21.14,2.68,292.47,5.83,0
2019-11-02,49,14,35880.45,13.11,3.72,280.1,4.54,0
2019-11-03,41,3,27498.2,11.58,4.9,238.9,10.13,0
2019-11-04,17,18,36930.21,21.79,4.74,220.63,5.04,0
2019-11-05,40,15,71036.05,13.07,4.59,239.13,9.74,0
2019-11-06,31,6,45303.37,34.55,3.59,221.37,4.86,0
2019-11-07,34,10,46788.73,8.44,2.89,256.12,11.45,0
2019-11-08,24,12,38034.31,35.29,4.12,257.48,5.66,0
2019-11-09,45,7,58575.59,26.56,3.17,276.82,9.75,0
2019-11-10,35,17,48149.96,38.27,4.33,252.79,10.57,0
2019-11-11,48,1,39100.42,0.6,2.05,234.51,4.1,1
